id,date,round,home_team_name,home_goals,away_team_name,away_goals,league,country,start_season,end_season,home_team_id,away_team_id,season_id,league_id
48152,2019-04-17 17:00:00,25,Lazio,2,Udinese,0,Serie A,Italy,2018-08-19,2019-05-26,23,24,2,1
48228,2019-04-20 18:30:00,33,Internazionale,1,Roma,1,Serie A,Italy,2018-08-19,2019-05-26,22,19,2,1
48229,2019-04-20 16:00:00,33,Juventus,2,Fiorentina,1,Serie A,Italy,2018-08-19,2019-05-26,20,4,2,1
48230,2019-04-20 13:00:00,33,Lazio,1,Chievo,2,Serie A,Italy,2018-08-19,2019-05-26,23,26,2,1
48231,2019-04-20 13:00:00,33,Cagliari,1,Frosinone,0,Serie A,Italy,2018-08-19,2019-05-26,3,10,2,1
48232,2019-04-20 13:00:00,33,Bologna,3,Sampdoria,0,Serie A,Italy,2018-08-19,2019-05-26,27,25,2,1
48233,2019-04-20 13:00:00,33,Udinese,1,Sassuolo,1,Serie A,Italy,2018-08-19,2019-05-26,24,9,2,1
48234,2019-04-20 13:00:00,33,Empoli,2,SPAL,4,Serie A,Italy,2018-08-19,2019-05-26,5,16,2,1
48235,2019-04-20 13:00:00,33,Genoa,0,Torino,1,Serie A,Italy,2018-08-19,2019-05-26,11,7,2,1
48236,2019-04-20 10:30:00,33,Parma,1,Milan,1,Serie A,Italy,2018-08-19,2019-05-26,21,18,2,1
48301,2019-04-22 17:00:00,33,Napoli,1,Atalanta,2,Serie A,Italy,2018-08-19,2019-05-26,8,2,2,1
48399,2019-04-27 18:30:00,34,Internazionale,1,Juventus,1,Serie A,Italy,2018-08-19,2019-05-26,22,20,2,1
48400,2019-04-27 16:00:00,34,Roma,3,Cagliari,0,Serie A,Italy,2018-08-19,2019-05-26,19,3,2,1
48401,2019-04-27 13:00:00,34,Bologna,3,Empoli,1,Serie A,Italy,2018-08-19,2019-05-26,27,5,2,1
48751,2019-04-29 19:00:00,34,Fiorentina,0,Sassuolo,1,Serie A,Italy,2018-08-19,2019-05-26,4,9,2,1
48752,2019-04-29 17:00:00,34,Atalanta,2,Udinese,0,Serie A,Italy,2018-08-19,2019-05-26,2,24,2,1
48753,2019-04-28 18:30:00,34,Torino,2,Milan,0,Serie A,Italy,2018-08-19,2019-05-26,7,18,2,1
48754,2019-04-28 16:00:00,34,Sampdoria,1,Lazio,2,Serie A,Italy,2018-08-19,2019-05-26,25,23,2,1
48755,2019-04-28 13:00:00,34,SPAL,1,Genoa,1,Serie A,Italy,2018-08-19,2019-05-26,16,11,2,1
48756,2019-04-28 13:00:00,34,Chievo,1,Parma,1,Serie A,Italy,2018-08-19,2019-05-26,26,21,2,1
48757,2019-04-28 10:30:00,34,Frosinone,0,Napoli,2,Serie A,Italy,2018-08-19,2019-05-26,10,8,2,1
48795,2019-05-03 18:30:00,35,Juventus,1,Torino,1,Serie A,Italy,2018-08-19,2019-05-26,20,7,2,1
48829,2019-05-04 18:30:00,35,Udinese,0,Internazionale,0,Serie A,Italy,2018-08-19,2019-05-26,24,22,2,1
48830,2019-05-04 16:00:00,35,Chievo,0,SPAL,4,Serie A,Italy,2018-08-19,2019-05-26,26,16,2,1
48884,2019-05-05 16:00:00,35,Genoa,1,Roma,1,Serie A,Italy,2018-08-19,2019-05-26,11,19,2,1
48885,2019-05-05 13:00:00,35,Lazio,1,Atalanta,3,Serie A,Italy,2018-08-19,2019-05-26,23,2,2,1
48886,2019-05-05 13:00:00,35,Sassuolo,2,Frosinone,2,Serie A,Italy,2018-08-19,2019-05-26,9,10,2,1
48887,2019-05-05 13:00:00,35,Parma,3,Sampdoria,3,Serie A,Italy,2018-08-19,2019-05-26,21,25,2,1
48888,2019-05-05 10:30:00,35,Empoli,1,Fiorentina,0,Serie A,Italy,2018-08-19,2019-05-26,5,4,2,1
48905,2019-05-06 18:30:00,35,Milan,2,Bologna,1,Serie A,Italy,2018-08-19,2019-05-26,18,27,2,1
48906,2019-05-05 18:30:00,35,Napoli,2,Cagliari,1,Serie A,Italy,2018-08-19,2019-05-26,8,3,2,1
48951,2019-05-11 18:30:00,36,Fiorentina,0,Milan,1,Serie A,Italy,2018-08-19,2019-05-26,4,18,2,1
48952,2019-05-11 16:00:00,36,Cagliari,1,Lazio,2,Serie A,Italy,2018-08-19,2019-05-26,3,23,2,1
48953,2019-05-11 13:00:00,36,Atalanta,2,Genoa,1,Serie A,Italy,2018-08-19,2019-05-26,2,11,2,1
49013,2019-05-12 18:30:00,36,Roma,2,Juventus,0,Serie A,Italy,2018-08-19,2019-05-26,19,20,2,1
49014,2019-05-12 16:00:00,36,SPAL,1,Napoli,2,Serie A,Italy,2018-08-19,2019-05-26,16,8,2,1
49015,2019-05-12 13:00:00,36,Sampdoria,1,Empoli,2,Serie A,Italy,2018-08-19,2019-05-26,25,5,2,1
49016,2019-05-12 13:00:00,36,Frosinone,1,Udinese,3,Serie A,Italy,2018-08-19,2019-05-26,10,24,2,1
49017,2019-05-12 10:30:00,36,Torino,3,Sassuolo,2,Serie A,Italy,2018-08-19,2019-05-26,7,9,2,1
49029,2019-05-13 17:00:00,36,Bologna,4,Parma,1,Serie A,Italy,2018-08-19,2019-05-26,27,21,2,1
49032,2019-05-13 19:00:00,36,Internazionale,2,Chievo,0,Serie A,Italy,2018-08-19,2019-05-26,22,26,2,1
49104,2019-05-18 16:00:00,37,Genoa,1,Cagliari,1,Serie A,Italy,2018-08-19,2019-05-26,11,3,2,1
49105,2019-05-18 13:00:00,37,Udinese,3,SPAL,2,Serie A,Italy,2018-08-19,2019-05-26,24,16,2,1
49148,2019-05-19 18:30:00,37,Juventus,1,Atalanta,1,Serie A,Italy,2018-08-19,2019-05-26,20,2,2,1
49149,2019-05-19 18:30:00,37,Napoli,4,Internazionale,1,Serie A,Italy,2018-08-19,2019-05-26,8,22,2,1
49150,2019-05-19 16:00:00,37,Milan,2,Frosinone,0,Serie A,Italy,2018-08-19,2019-05-26,18,10,2,1
49151,2019-05-19 13:00:00,37,Parma,1,Fiorentina,0,Serie A,Italy,2018-08-19,2019-05-26,21,4,2,1
49152,2019-05-19 13:00:00,37,Empoli,4,Torino,1,Serie A,Italy,2018-08-19,2019-05-26,5,7,2,1
49153,2019-05-19 10:30:00,37,Chievo,0,Sampdoria,0,Serie A,Italy,2018-08-19,2019-05-26,26,25,2,1
49154,2019-05-18 18:30:00,37,Sassuolo,0,Roma,0,Serie A,Italy,2018-08-19,2019-05-26,9,19,2,1
49170,2019-05-20 18:30:00,37,Lazio,3,Bologna,3,Serie A,Italy,2018-08-19,2019-05-26,23,27,2,1
1,2017-05-28 18:45:00,38,Palermo,2,Empoli,1,Serie A,Italy,2016-08-20,2017-05-28,1,5,3,1
2,2017-05-28 18:45:00,38,Crotone,3,Lazio,1,Serie A,Italy,2016-08-20,2017-05-28,14,23,3,1
3,2017-05-28 18:45:00,38,Fiorentina,2,Pescara,2,Serie A,Italy,2016-08-20,2017-05-28,4,15,3,1
4,2017-05-28 18:45:00,38,Torino,5,Sassuolo,3,Serie A,Italy,2016-08-20,2017-05-28,7,9,3,1
5,2017-05-28 18:45:00,38,Internazionale,5,Udinese,2,Serie A,Italy,2016-08-20,2017-05-28,22,24,3,1
6,2017-05-28 16:00:00,38,Roma,3,Genoa,2,Serie A,Italy,2016-08-20,2017-05-28,19,11,3,1
7,2017-05-28 16:00:00,38,Sampdoria,2,Napoli,4,Serie A,Italy,2016-08-20,2017-05-28,25,8,3,1
8,2017-05-28 13:00:00,38,Cagliari,2,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,3,18,3,1
9,2017-05-27 16:00:00,38,Atalanta,1,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,2,26,3,1
10,2017-05-27 16:00:00,38,Bologna,1,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,27,20,3,1
11,2017-05-22 18:45:00,37,Pescara,2,Palermo,0,Serie A,Italy,2016-08-20,2017-05-28,15,1,3,1
12,2017-05-21 18:45:00,37,Lazio,1,Internazionale,3,Serie A,Italy,2016-08-20,2017-05-28,23,22,3,1
13,2017-05-21 13:00:00,37,Empoli,0,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,5,2,3,1
14,2017-05-21 13:00:00,37,Milan,3,Bologna,0,Serie A,Italy,2016-08-20,2017-05-28,18,27,3,1
15,2017-05-21 13:00:00,37,Sassuolo,6,Cagliari,2,Serie A,Italy,2016-08-20,2017-05-28,9,3,3,1
16,2017-05-21 13:00:00,37,Juventus,3,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,20,14,3,1
17,2017-05-21 13:00:00,37,Udinese,1,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,24,25,3,1
18,2017-05-21 13:00:00,37,Genoa,2,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,11,7,3,1
19,2017-05-20 18:45:00,37,Napoli,4,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,8,4,3,1
20,2017-05-20 16:00:00,37,Chievo,3,Roma,5,Serie A,Italy,2016-08-20,2017-05-28,26,19,3,1
21,2017-05-14 18:45:00,36,Roma,3,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,19,20,3,1
22,2017-05-14 13:00:00,36,Sampdoria,1,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,25,26,3,1
23,2017-05-14 13:00:00,36,Cagliari,3,Empoli,2,Serie A,Italy,2016-08-20,2017-05-28,3,5,3,1
24,2017-05-14 13:00:00,36,Palermo,1,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,1,11,3,1
25,2017-05-14 13:00:00,36,Torino,0,Napoli,5,Serie A,Italy,2016-08-20,2017-05-28,7,8,3,1
26,2017-05-14 13:00:00,36,Bologna,3,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,27,15,3,1
27,2017-05-14 13:00:00,36,Crotone,1,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,14,24,3,1
28,2017-05-14 10:30:00,36,Internazionale,1,Sassuolo,2,Serie A,Italy,2016-08-20,2017-05-28,22,9,3,1
29,2017-05-13 18:45:00,36,Atalanta,1,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,2,18,3,1
30,2017-05-13 16:00:00,36,Fiorentina,3,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,4,23,3,1
31,2017-05-07 18:45:00,35,Milan,1,Roma,4,Serie A,Italy,2016-08-20,2017-05-28,18,19,3,1
32,2017-05-07 13:00:00,35,Empoli,3,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,5,27,3,1
33,2017-05-07 13:00:00,35,Pescara,0,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,15,14,3,1
34,2017-05-07 13:00:00,35,Sassuolo,2,Fiorentina,2,Serie A,Italy,2016-08-20,2017-05-28,9,4,3,1
35,2017-05-07 13:00:00,35,Genoa,1,Internazionale,0,Serie A,Italy,2016-08-20,2017-05-28,11,22,3,1
36,2017-05-07 13:00:00,35,Chievo,1,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,26,1,3,1
37,2017-05-07 13:00:00,35,Lazio,7,Sampdoria,3,Serie A,Italy,2016-08-20,2017-05-28,23,25,3,1
38,2017-05-07 10:30:00,35,Udinese,1,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,24,2,3,1
39,2017-05-06 18:45:00,35,Juventus,1,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,20,7,3,1
40,2017-05-06 16:00:00,35,Napoli,3,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,8,3,3,1
41,2017-04-30 18:45:00,34,Internazionale,0,Napoli,1,Serie A,Italy,2016-08-20,2017-05-28,22,8,3,1
42,2017-04-30 13:00:00,34,Genoa,1,Chievo,2,Serie A,Italy,2016-08-20,2017-05-28,11,26,3,1
43,2017-04-30 13:00:00,34,Palermo,2,Fiorentina,0,Serie A,Italy,2016-08-20,2017-05-28,1,4,3,1
44,2017-04-30 13:00:00,34,Crotone,1,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,14,18,3,1
45,2017-04-30 13:00:00,34,Cagliari,1,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,3,15,3,1
46,2017-04-30 13:00:00,34,Empoli,1,Sassuolo,3,Serie A,Italy,2016-08-20,2017-05-28,5,9,3,1
47,2017-04-30 13:00:00,34,Bologna,4,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,27,24,3,1
48,2017-04-30 10:30:00,34,Roma,1,Lazio,3,Serie A,Italy,2016-08-20,2017-05-28,19,23,3,1
49,2017-04-29 18:45:00,34,Torino,1,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,7,25,3,1
50,2017-04-28 18:45:00,34,Atalanta,2,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,2,20,3,1
51,2017-04-24 18:45:00,33,Pescara,1,Roma,4,Serie A,Italy,2016-08-20,2017-05-28,15,19,3,1
52,2017-04-23 18:45:00,33,Juventus,4,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,20,11,3,1
53,2017-04-23 13:00:00,33,Udinese,2,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,24,3,3,1
54,2017-04-23 13:00:00,33,Sampdoria,1,Crotone,2,Serie A,Italy,2016-08-20,2017-05-28,25,14,3,1
55,2017-04-23 13:00:00,33,Milan,1,Empoli,2,Serie A,Italy,2016-08-20,2017-05-28,18,5,3,1
56,2017-04-23 13:00:00,33,Lazio,6,Palermo,2,Serie A,Italy,2016-08-20,2017-05-28,23,1,3,1
57,2017-04-23 13:00:00,33,Chievo,1,Torino,3,Serie A,Italy,2016-08-20,2017-05-28,26,7,3,1
58,2017-04-23 10:30:00,33,Sassuolo,2,Napoli,2,Serie A,Italy,2016-08-20,2017-05-28,9,8,3,1
59,2017-04-22 18:45:00,33,Fiorentina,5,Internazionale,4,Serie A,Italy,2016-08-20,2017-05-28,4,22,3,1
60,2017-04-22 16:00:00,33,Atalanta,3,Bologna,2,Serie A,Italy,2016-08-20,2017-05-28,2,27,3,1
61,2017-04-15 18:45:00,32,Napoli,3,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,8,24,3,1
62,2017-04-15 16:00:00,32,Sassuolo,2,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,9,25,3,1
63,2017-04-15 13:00:00,32,Roma,1,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,19,2,3,1
64,2017-04-15 13:00:00,32,Palermo,0,Bologna,0,Serie A,Italy,2016-08-20,2017-05-28,1,27,3,1
65,2017-04-15 13:00:00,32,Cagliari,4,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,3,26,3,1
66,2017-04-15 13:00:00,32,Torino,1,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,7,14,3,1
67,2017-04-15 13:00:00,32,Fiorentina,1,Empoli,2,Serie A,Italy,2016-08-20,2017-05-28,4,5,3,1
68,2017-04-15 13:00:00,32,Pescara,0,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,15,20,3,1
69,2017-04-15 13:00:00,32,Genoa,2,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,11,23,3,1
70,2017-04-15 10:30:00,32,Internazionale,2,Milan,2,Serie A,Italy,2016-08-20,2017-05-28,22,18,3,1
71,2017-04-09 18:45:00,31,Lazio,0,Napoli,3,Serie A,Italy,2016-08-20,2017-05-28,23,8,3,1
72,2017-04-09 13:00:00,31,Udinese,3,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,24,11,3,1
73,2017-04-09 13:00:00,31,Crotone,2,Internazionale,1,Serie A,Italy,2016-08-20,2017-05-28,14,22,3,1
74,2017-04-09 13:00:00,31,Milan,4,Palermo,0,Serie A,Italy,2016-08-20,2017-05-28,18,1,3,1
75,2017-04-09 13:00:00,31,Bologna,0,Roma,3,Serie A,Italy,2016-08-20,2017-05-28,27,19,3,1
76,2017-04-09 13:00:00,31,Cagliari,2,Torino,3,Serie A,Italy,2016-08-20,2017-05-28,3,7,3,1
77,2017-04-09 10:30:00,31,Sampdoria,2,Fiorentina,2,Serie A,Italy,2016-08-20,2017-05-28,25,4,3,1
78,2017-04-08 18:45:00,31,Juventus,2,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,20,26,3,1
79,2017-04-08 16:00:00,31,Atalanta,1,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,2,9,3,1
80,2017-04-08 13:00:00,31,Empoli,1,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,5,15,3,1
81,2017-04-03 18:45:00,30,Internazionale,1,Sampdoria,2,Serie A,Italy,2016-08-20,2017-05-28,22,25,3,1
82,2017-04-02 18:45:00,30,Napoli,1,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,8,20,3,1
83,2017-04-02 13:00:00,30,Genoa,0,Atalanta,5,Serie A,Italy,2016-08-20,2017-05-28,11,2,3,1
84,2017-04-02 13:00:00,30,Fiorentina,1,Bologna,0,Serie A,Italy,2016-08-20,2017-05-28,4,27,3,1
85,2017-04-02 13:00:00,30,Palermo,1,Cagliari,3,Serie A,Italy,2016-08-20,2017-05-28,1,3,3,1
86,2017-04-02 13:00:00,30,Chievo,1,Crotone,2,Serie A,Italy,2016-08-20,2017-05-28,26,14,3,1
87,2017-04-02 13:00:00,30,Pescara,1,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,15,18,3,1
88,2017-04-02 10:30:00,30,Torino,2,Udinese,2,Serie A,Italy,2016-08-20,2017-05-28,7,24,3,1
89,2017-04-01 18:45:00,30,Roma,2,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,19,5,3,1
90,2017-04-01 16:00:00,30,Sassuolo,1,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,9,23,3,1
91,2017-03-19 19:45:00,29,Roma,3,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,19,9,3,1
92,2017-03-19 17:00:00,29,Udinese,4,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,24,1,3,1
93,2017-03-19 14:00:00,29,Bologna,4,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,27,26,3,1
94,2017-03-19 14:00:00,29,Crotone,0,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,14,4,3,1
95,2017-03-19 14:00:00,29,Sampdoria,0,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,25,20,3,1
96,2017-03-19 14:00:00,29,Cagliari,0,Lazio,0,Serie A,Italy,2016-08-20,2017-05-28,3,23,3,1
97,2017-03-19 14:00:00,29,Atalanta,3,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,2,15,3,1
98,2017-03-19 11:30:00,29,Empoli,2,Napoli,3,Serie A,Italy,2016-08-20,2017-05-28,5,8,3,1
99,2017-03-18 19:45:00,29,Milan,1,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,18,11,3,1
100,2017-03-18 17:00:00,29,Torino,2,Internazionale,2,Serie A,Italy,2016-08-20,2017-05-28,7,22,3,1
101,2017-03-13 19:45:00,28,Lazio,3,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,23,7,3,1
102,2017-03-12 19:45:00,28,Palermo,0,Roma,3,Serie A,Italy,2016-08-20,2017-05-28,1,19,3,1
103,2017-03-12 14:00:00,28,Internazionale,7,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,22,2,3,1
104,2017-03-12 14:00:00,28,Fiorentina,1,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,4,3,3,1
105,2017-03-12 14:00:00,28,Napoli,3,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,8,14,3,1
106,2017-03-12 14:00:00,28,Chievo,4,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,26,5,3,1
107,2017-03-12 14:00:00,28,Pescara,1,Udinese,3,Serie A,Italy,2016-08-20,2017-05-28,15,24,3,1
108,2017-03-12 11:30:00,28,Sassuolo,0,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,9,27,3,1
109,2017-03-11 19:45:00,28,Genoa,0,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,11,25,3,1
110,2017-03-10 19:45:00,28,Juventus,2,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,20,18,3,1
111,2017-03-05 19:45:00,27,Bologna,0,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,27,23,3,1
112,2017-03-05 14:00:00,27,Empoli,0,Genoa,2,Serie A,Italy,2016-08-20,2017-05-28,5,11,3,1
113,2017-03-05 14:00:00,27,Cagliari,1,Internazionale,5,Serie A,Italy,2016-08-20,2017-05-28,3,22,3,1
114,2017-03-05 14:00:00,27,Udinese,1,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,24,20,3,1
115,2017-03-05 14:00:00,27,Torino,3,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,7,1,3,1
116,2017-03-05 14:00:00,27,Crotone,0,Sassuolo,0,Serie A,Italy,2016-08-20,2017-05-28,14,9,3,1
117,2017-03-05 11:30:00,27,Atalanta,0,Fiorentina,0,Serie A,Italy,2016-08-20,2017-05-28,2,4,3,1
118,2017-03-04 19:45:00,27,Milan,3,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,18,26,3,1
119,2017-03-04 17:00:00,27,Sampdoria,3,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,25,15,3,1
120,2017-03-04 14:00:00,27,Roma,1,Napoli,2,Serie A,Italy,2016-08-20,2017-05-28,19,8,3,1
121,2017-02-27 19:45:00,26,Fiorentina,2,Torino,2,Serie A,Italy,2016-08-20,2017-05-28,4,7,3,1
122,2017-02-26 19:45:00,26,Internazionale,1,Roma,3,Serie A,Italy,2016-08-20,2017-05-28,22,19,3,1
123,2017-02-26 14:00:00,26,Genoa,1,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,11,27,3,1
124,2017-02-26 14:00:00,26,Crotone,1,Cagliari,2,Serie A,Italy,2016-08-20,2017-05-28,14,3,3,1
125,2017-02-26 14:00:00,26,Sassuolo,0,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,9,18,3,1
126,2017-02-26 14:00:00,26,Chievo,2,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,26,15,3,1
127,2017-02-26 14:00:00,26,Lazio,1,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,23,24,3,1
128,2017-02-26 11:30:00,26,Palermo,1,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,1,25,3,1
129,2017-02-25 19:45:00,26,Juventus,2,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,20,5,3,1
130,2017-02-25 17:00:00,26,Napoli,0,Atalanta,2,Serie A,Italy,2016-08-20,2017-05-28,8,2,3,1
131,2017-02-19 19:45:00,25,Milan,2,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,18,4,3,1
132,2017-02-19 17:00:00,25,Roma,4,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,19,7,3,1
133,2017-02-19 14:00:00,25,Sampdoria,1,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,25,3,3,1
134,2017-02-19 14:00:00,25,Pescara,5,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,15,11,3,1
135,2017-02-19 14:00:00,25,Chievo,1,Napoli,3,Serie A,Italy,2016-08-20,2017-05-28,26,8,3,1
136,2017-02-19 14:00:00,25,Udinese,1,Sassuolo,2,Serie A,Italy,2016-08-20,2017-05-28,24,9,3,1
137,2017-02-19 11:30:00,25,Bologna,0,Internazionale,1,Serie A,Italy,2016-08-20,2017-05-28,27,22,3,1
138,2017-02-18 19:45:00,25,Empoli,1,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,5,23,3,1
139,2017-02-18 17:00:00,25,Atalanta,1,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,2,14,3,1
140,2017-02-17 19:45:00,25,Juventus,4,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,20,1,3,1
141,2017-02-13 19:45:00,24,Lazio,1,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,23,18,3,1
142,2017-02-12 19:45:00,24,Cagliari,0,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,3,20,3,1
143,2017-02-12 17:00:00,24,Sampdoria,3,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,25,27,3,1
144,2017-02-12 14:00:00,24,Palermo,1,Atalanta,3,Serie A,Italy,2016-08-20,2017-05-28,1,2,3,1
145,2017-02-12 14:00:00,24,Sassuolo,1,Chievo,3,Serie A,Italy,2016-08-20,2017-05-28,9,26,3,1
146,2017-02-12 14:00:00,24,Internazionale,2,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,22,5,3,1
147,2017-02-12 14:00:00,24,Torino,5,Pescara,3,Serie A,Italy,2016-08-20,2017-05-28,7,15,3,1
148,2017-02-12 11:30:00,24,Crotone,0,Roma,2,Serie A,Italy,2016-08-20,2017-05-28,14,19,3,1
149,2017-02-11 19:45:00,24,Fiorentina,3,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,4,24,3,1
150,2017-02-10 19:45:00,24,Napoli,2,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,8,11,3,1
151,2017-02-08 19:45:00,18,Bologna,0,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,27,18,3,1
152,2017-02-08 17:00:00,18,Crotone,0,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,14,20,3,1
153,2017-02-07 19:45:00,23,Roma,4,Fiorentina,0,Serie A,Italy,2016-08-20,2017-05-28,19,4,3,1
154,2017-02-05 19:45:00,23,Juventus,1,Internazionale,0,Serie A,Italy,2016-08-20,2017-05-28,20,22,3,1
155,2017-02-05 17:00:00,23,Palermo,1,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,1,14,3,1
156,2017-02-05 14:00:00,23,Atalanta,2,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,2,3,3,1
157,2017-02-05 14:00:00,23,Pescara,2,Lazio,6,Serie A,Italy,2016-08-20,2017-05-28,15,23,3,1
158,2017-02-05 14:00:00,23,Genoa,0,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,11,9,3,1
159,2017-02-05 14:00:00,23,Empoli,1,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,5,7,3,1
160,2017-02-05 14:00:00,23,Chievo,0,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,26,24,3,1
161,2017-02-05 11:30:00,23,Milan,0,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,18,25,3,1
162,2017-02-04 19:45:00,23,Bologna,1,Napoli,7,Serie A,Italy,2016-08-20,2017-05-28,27,8,3,1
163,2017-02-01 19:45:00,19,Pescara,1,Fiorentina,2,Serie A,Italy,2016-08-20,2017-05-28,15,4,3,1
164,2017-01-29 19:45:00,22,Napoli,1,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,8,1,3,1
165,2017-01-29 14:00:00,22,Cagliari,1,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,3,27,3,1
166,2017-01-29 14:00:00,22,Crotone,4,Empoli,1,Serie A,Italy,2016-08-20,2017-05-28,14,5,3,1
167,2017-01-29 14:00:00,22,Fiorentina,3,Genoa,3,Serie A,Italy,2016-08-20,2017-05-28,4,11,3,1
168,2017-01-29 14:00:00,22,Sassuolo,0,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,9,20,3,1
169,2017-01-29 14:00:00,22,Udinese,2,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,24,18,3,1
170,2017-01-29 14:00:00,22,Sampdoria,3,Roma,2,Serie A,Italy,2016-08-20,2017-05-28,25,19,3,1
