"";"xGhomehome";"xGawayaway";"xGhome_team_away";"xGaway_team_home";"punti_homehome";"punti_awayaway";"punti_home_team_away";"punti_away_team_home";"classificahome";"classificatrasf";"risultato"
"355";1,098;1,459;1,631;1,80566666666667;2,33333333333333;2;2;1,33333333333333;42;73;"2"
"356";1,66066666666667;0,378;1,196;1,29;1;0,333333333333333;0,333333333333333;2;49;32;"2"
"357";1,36333333333333;0,637;0,735;0,857666666666667;1;0;1,33333333333333;1,66666666666667;24;34;"2"
"358";1,09533333333333;1,31033333333333;0,78;1,82566666666667;2,33333333333333;1,66666666666667;1,66666666666667;1,66666666666667;57;42;"1"
"359";1,88433333333333;1,103;0,845;1,35566666666667;3;0,666666666666667;0,333333333333333;1;37;38;"1"
"360";1,299;1,10733333333333;2,782;0,548;1;1;2,33333333333333;0,333333333333333;63;18;"1"
"361";1,808;0,538;1,11;1,75;0,5;0,333333333333333;0,5;2;36;40;"X"
"362";0,6345;1,631;1,11125;1,35766666666667;1;2;0,75;1,33333333333333;37;42;"1"
"363";1,359;1,45866666666667;0,718333333333333;2,86833333333333;2,33333333333333;2,33333333333333;0,333333333333333;2,33333333333333;89;65;"X"
"364";1,80566666666667;2,992;1,823;1,4765;1,33333333333333;2;3;1,5;76;66;"1"
"365";1,3895;0,735;0,9635;1,261;3;1,33333333333333;1;0;62;24;"1"
"366";1,35566666666667;1,9385;0,619666666666667;1,02325;1;0;0,666666666666667;0,25;38;40;"1"
"367";1,197;0,78;0,83475;2,117;1,5;1,66666666666667;1;2,33333333333333;35;60;"1"
"368";0,548;1,7065;0,662333333333333;1,71475;0,333333333333333;0,5;1;0,75;18;49;"X"
"369";1,658;0,972666666666667;1,19425;1,86266666666667;1;1,66666666666667;1,25;3;42;62;"X"
"370";1,38466666666667;0,703;1,416;1,87475;1;0,5;2;3;58;40;"X"
