"";"id";"date";"round";"home_team_name";"home_goals";"away_team_name";"away_goals";"league";"country";"start_season";"end_season";"home_team_id";"away_team_id";"season_id";"league_id";"xGcasa";"xGtrasferta";"xGhomehome";"punti_homehome";"xGawayaway";"punti_awayaway";"xGhome_team_away";"punti_home_team_away";"xGaway_team_home";"punti_away_team_home";"classificahome";"classificatrasf";"risultato"
"222";46337;"2019-02-09 19:30:00";23;"Parma";0;"Internazionale";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;22;2;1;0,466;1,899;1,308;0,333333333333333;1,27933333333333;1,33333333333333;1,35366666666667;2,33333333333333;1,102;1,33333333333333;29;40;"2"
"223";46338;"2019-02-09 17:00:00";23;"Fiorentina";0;"Napoli";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;8;2;1;0,641;3,033;2,1265;0,5;0,7295;0,5;1,27725;2;2,13325;3;31;51;"X"
"224";46339;"2019-02-08 19:30:00";23;"Chievo";0;"Roma";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;19;2;1;1,12;1,531;1,667;1,33333333333333;1,27833333333333;1,33333333333333;0,825;0,333333333333333;2,98633333333333;2,33333333333333;12;35;"2"
"225";46377;"2019-02-10 19:30:00";23;"Milan";3;"Cagliari";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;3;2;1;2,383;1,42;1,37433333333333;1,33333333333333;0,853;0;1,33233333333333;1,66666666666667;1,141;1,33333333333333;36;21;"1"
"226";46378;"2019-02-10 17:00:00";23;"Sassuolo";0;"Juventus";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;20;2;1;0,437;2,109;2,63;1,33333333333333;1,164;2;0,891666666666667;0,666666666666667;2,44625;2,5;30;60;"2"
"227";46379;"2019-02-10 14:00:00";23;"Sampdoria";0;"Frosinone";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;10;2;1;0,55;1,01;2,1;3;1,14433333333333;1,33333333333333;1,491;1;0,890666666666667;0,333333333333333;33;13;"2"
"228";46380;"2019-02-10 14:00:00";23;"Atalanta";2;"SPAL";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;16;2;1;2,073;1,02;2,053;1;1,03033333333333;1;2,36575;2,25;0,914;1;35;22;"1"
"229";46381;"2019-02-10 14:00:00";23;"Torino";1;"Udinese";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;24;2;1;2,459;1,729;0,909;3;0,2315;0,5;0,91875;0,75;1,31275;1,25;31;19;"1"
"230";46382;"2019-02-10 11:30:00";23;"Bologna";1;"Genoa";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;11;2;1;1,356;1,36;0,5;0;1,2435;1,5;0,76975;1,25;1,1445;1,25;17;24;"X"
"231";46452;"2019-02-16 19:30:00";24;"Atalanta";1;"Milan";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;18;2;1;1,012;0,88;2,05966666666667;1,66666666666667;1,33233333333333;1,66666666666667;2,267;3;1,929;2,33333333333333;38;39;"2"
"232";46453;"2019-02-16 17:00:00";24;"Cagliari";2;"Parma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;21;2;1;2,213;0,407;1,141;1,33333333333333;1,35366666666667;2,33333333333333;0,722;0;1,20433333333333;0;21;29;"1"
"233";46454;"2019-02-15 19:30:00";24;"Juventus";3;"Frosinone";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;10;2;1;2,083;0,632;2,50233333333333;2,33333333333333;1,07366666666667;2;1,479;2,33333333333333;0,890666666666667;0,333333333333333;63;16;"1"
"234";46485;"2019-02-17 17:00:00";24;"Internazionale";2;"Sampdoria";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;25;2;1;1,925;0,963;1,102;1,33333333333333;1,35466666666667;0,333333333333333;1,19833333333333;2;1,58333333333333;2;43;33;"1"
"235";46486;"2019-02-17 14:00:00";24;"Udinese";1;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;26;2;1;1,287;1,786;1,62733333333333;1,33333333333333;0,825;0,333333333333333;0,730666666666667;0,333333333333333;1,838;1;19;12;"1"
"236";46487;"2019-02-17 14:00:00";24;"Genoa";2;"Lazio";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;23;2;1;1,592;0,603;1,06033333333333;0,666666666666667;1,35666666666667;2;1,28233333333333;1,33333333333333;1,59566666666667;1,33333333333333;25;38;"1"
"237";46488;"2019-02-17 14:00:00";24;"Empoli";3;"Sassuolo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;9;2;1;1,507;0,623;1,70233333333333;0,333333333333333;0,891666666666667;0,666666666666667;0,645333333333333;0,333333333333333;1,93833333333333;1;18;30;"1"
"238";46489;"2019-02-17 11:30:00";24;"SPAL";1;"Fiorentina";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;4;2;1;1,365;3,216;0,914;1;1,60866666666667;1,66666666666667;1,18766666666667;1;1,63133333333333;0,666666666666667;22;32;"2"
"239";46500;"2019-02-18 19:30:00";24;"Roma";2;"Bologna";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;27;2;1;1,755;2,363;2,98633333333333;2,33333333333333;0,938;1,33333333333333;1,70433333333333;2,33333333333333;0,785333333333333;0,333333333333333;38;18;"1"
"240";46501;"2019-02-17 19:30:00";24;"Napoli";0;"Torino";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;7;2;1;2,598;0,365;1,97633333333333;3;1,137;0,666666666666667;1,49733333333333;0,666666666666667;1,42566666666667;3;52;34;"X"
"241";46528;"2019-02-22 19:30:00";25;"Milan";3;"Empoli";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;5;2;1;1,36;0,582;1,929;2,33333333333333;0,858;0,5;1,07166666666667;2,33333333333333;1,6535;1;42;21;"1"
"242";46561;"2019-02-23 19:30:00";25;"Frosinone";2;"Roma";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;19;2;1;1,66;2,301;0,936;0;1,70433333333333;2,33333333333333;0,96325;1,5;2,199;2,33333333333333;16;41;"2"
"243";46562;"2019-02-23 14:00:00";25;"Torino";2;"Atalanta";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;2;2;1;1,508;1,132;1,5385;3;2,267;3;0,944;0,75;1,81466666666667;1,33333333333333;35;38;"1"
"244";46601;"2019-02-24 19:30:00";25;"Fiorentina";3;"Internazionale";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;22;2;1;1,517;1,577;1,7025;1;1,19833333333333;2;2,0105;2;1,38733333333333;1,33333333333333;35;46;"X"
"245";46602;"2019-02-24 17:00:00";25;"Parma";0;"Napoli";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;8;2;1;0,443;1,409;1,20433333333333;0;1,8665;1;1,33033333333333;1,33333333333333;2,13175;2,5;29;53;"2"
"246";46603;"2019-02-24 14:00:00";25;"Chievo";0;"Genoa";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;11;2;1;0,464;0,411;1,838;1;1,616;2;1,325;0,333333333333333;1,19325;1,25;12;28;"X"
"247";46604;"2019-02-24 14:00:00";25;"Bologna";0;"Juventus";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;20;2;1;1,265;0,593;1,0865;0,5;1,6935;3;1,29425;1;2,3975;2,5;18;66;"2"
"248";46605;"2019-02-24 14:00:00";25;"Sassuolo";1;"SPAL";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;16;2;1;0,317;1,006;1,93833333333333;1;1,18766666666667;1;0,902333333333333;0,666666666666667;1,14766666666667;0,666666666666667;30;22;"X"
"249";46606;"2019-02-24 11:30:00";25;"Sampdoria";1;"Cagliari";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;3;2;1;3,207;0,593;2,027;1,5;0,722;0;1,25675;0,25;1,376;1,33333333333333;33;24;"1"
"250";47143;"2019-03-03 19:30:00";26;"Napoli";1;"Juventus";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;20;2;1;2,054;0,586;2,218;2,33333333333333;1,32666666666667;3;1,714;1,66666666666667;2,72366666666667;2,33333333333333;56;69;"2"
"251";47144;"2019-03-03 17:00:00";26;"Atalanta";3;"Fiorentina";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;4;2;1;1,857;0,412;1,81466666666667;1,33333333333333;2,054;2,33333333333333;1,50333333333333;2;1,64066666666667;1;38;36;"1"
"252";47145;"2019-03-03 14:00:00";26;"Udinese";2;"Bologna";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;27;2;1;2,734;0,099;1,54225;1,75;1,47833333333333;1,33333333333333;0,997;0;1,146;0,333333333333333;22;18;"1"
"253";47146;"2019-03-03 14:00:00";26;"Genoa";0;"Frosinone";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;10;2;1;0,857;0,16;1,40333333333333;1,33333333333333;1,074;2;1,21433333333333;1,66666666666667;1,17733333333333;0;29;16;"X"
"254";47147;"2019-03-03 14:00:00";26;"SPAL";1;"Sampdoria";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;25;2;1;0,595;1,132;1,14766666666667;0,666666666666667;1,26466666666667;0,333333333333333;1,33333333333333;1,33333333333333;2,42033333333333;2;23;36;"2"
"255";47148;"2019-03-03 11:30:00";26;"Torino";3;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;26;2;1;0,875;1,109;1,52833333333333;3;1,325;0,333333333333333;0,692;0,666666666666667;1,648;0,333333333333333;38;13;"1"
"256";47149;"2019-03-02 19:30:00";26;"Lazio";3;"Roma";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;19;2;1;0,769;1,028;1,59566666666667;1,33333333333333;1,89866666666667;2,33333333333333;1,06633333333333;1;2,199;2,33333333333333;38;44;"1"
"257";47150;"2019-03-02 17:00:00";26;"Milan";1;"Sassuolo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;9;2;1;1,319;0,833;1,66366666666667;2,33333333333333;0,902333333333333;0,666666666666667;1,07166666666667;2,33333333333333;1,687;1,33333333333333;45;31;"1"
"258";47151;"2019-03-02 14:00:00";26;"Empoli";3;"Parma";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;21;2;1;2,525;1,877;2,061;1,33333333333333;1,33033333333333;1,33333333333333;0,766;0,333333333333333;1,19266666666667;0;21;29;"X"
"259";47152;"2019-03-01 19:30:00";26;"Cagliari";2;"Internazionale";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;22;2;1;2,081;2,089;1,376;1,33333333333333;1,41566666666667;1,33333333333333;0,810333333333333;0;1,38733333333333;1,33333333333333;24;47;"1"
"260";47174;"2019-03-08 19:30:00";27;"Juventus";4;"Udinese";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;24;2;1;2,734;0,099;2,122;2;0,997;0;1,1415;3;1,727;1,75;72;25;"1"
"261";47219;"2019-03-09 19:30:00";27;"Chievo";1;"Milan";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;18;2;1;0,263;1,705;1,648;0,333333333333333;0,8305;2;1,53666666666667;0,333333333333333;1,5775;2,5;13;48;"2"
"262";47220;"2019-03-09 17:00:00";27;"Parma";1;"Genoa";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;11;2;1;1,505;0,595;1,19266666666667;0;1,21433333333333;1,66666666666667;1,15266666666667;0,666666666666667;1,10433333333333;1,66666666666667;30;30;"1"
"263";47265;"2019-03-10 17:00:00";27;"Sassuolo";1;"Napoli";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;8;2;1;1,027;0,72;1,687;1,33333333333333;1,714;1,66666666666667;0,719666666666667;0,333333333333333;2,21433333333333;1,33333333333333;31;56;"X"
"264";47266;"2019-03-10 14:00:00";27;"Sampdoria";1;"Atalanta";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;2;2;1;1,95;1,891;2,42033333333333;2;0,983;1,5;0,973666666666667;1;1,82525;1,75;39;41;"2"
"265";47267;"2019-03-10 14:00:00";27;"Internazionale";2;"SPAL";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;16;2;1;0,742;0,167;1,461;1,5;1,33333333333333;1,33333333333333;1,584;1;0,875;0,333333333333333;47;23;"1"
"266";47268;"2019-03-10 14:00:00";27;"Frosinone";1;"Torino";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;7;2;1;1,107;0,878;1,481;0;0,335;1;0,8455;1,75;1,365;3;17;41;"2"
"267";47269;"2019-03-10 11:30:00";27;"Bologna";2;"Cagliari";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;3;2;1;3,334;0,528;1,146;0,333333333333333;0,810333333333333;0;1,03133333333333;1;1,76566666666667;2;18;27;"1"
"268";47282;"2019-03-11 19:30:00";27;"Roma";2;"Empoli";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;5;2;1;1,142;0,191;1,768;2;0,5285;0;1,681;1,75;2,177;1,25;44;22;"1"
"269";47283;"2019-03-10 19:30:00";27;"Fiorentina";1;"Lazio";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;23;2;1;0,769;1,028;1,079;1;1,06633333333333;1;1,6435;1,75;1,52133333333333;2;36;41;"X"
"270";47357;"2019-03-16 19:30:00";28;"Torino";2;"Bologna";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;27;2;1;1,449;1,975;1,614;3;1,03133333333333;1;0,516;1,66666666666667;1,985;1,33333333333333;44;21;"2"
"271";47358;"2019-03-16 17:00:00";28;"SPAL";2;"Roma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;19;2;1;1,219;1,577;0,875;0,333333333333333;1,62;2;0,731;0,333333333333333;1,55933333333333;2,33333333333333;23;47;"1"
"272";47359;"2019-03-16 14:00:00";28;"Sassuolo";3;"Sampdoria";5;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;25;2;1;1,81;2,5;0,593666666666667;0,666666666666667;0,973666666666667;1;0,719666666666667;0,333333333333333;1,90233333333333;1;32;39;"2"
"273";47360;"2019-03-15 19:30:00";28;"Cagliari";2;"Fiorentina";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;4;2;1;2,204;0,714;1,76566666666667;2;1,40633333333333;1,33333333333333;0,847;0;0,975666666666667;1;27;37;"1"
"274";47400;"2019-03-17 17:00:00";28;"Napoli";4;"Udinese";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;24;2;1;1,519;0,74;2,21433333333333;1,33333333333333;0,697666666666667;0;1,72066666666667;1,66666666666667;1,81366666666667;2,33333333333333;57;25;"1"
"275";47401;"2019-03-17 14:00:00";28;"Atalanta";1;"Chievo";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;26;2;1;1,504;0,758;1,64733333333333;2;1,53666666666667;0,333333333333333;1,28566666666667;2;0,615666666666667;0,333333333333333;44;13;"X"
"276";47402;"2019-03-17 14:00:00";28;"Empoli";2;"Frosinone";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;10;2;1;2,337;1,332;2,26633333333333;1,66666666666667;0,600666666666667;1,33333333333333;0,416;0;1,35633333333333;0;22;17;"1"
"277";47403;"2019-03-17 14:00:00";28;"Lazio";4;"Parma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;21;2;1;1,538;1,6;1,52133333333333;2;1,15266666666667;0,666666666666667;0,934333333333333;1,33333333333333;0,804666666666667;1;42;33;"1"
"278";47404;"2019-03-17 11:30:00";28;"Genoa";2;"Juventus";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;20;2;1;1,051;0,31;1,10433333333333;1,66666666666667;1,096;3;0,788666666666667;0,666666666666667;2,326;2,33333333333333;30;75;"1"
"279";47409;"2019-03-17 19:30:00";28;"Milan";2;"Internazionale";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;22;2;1;1,063;2,912;1,68733333333333;3;1,855;1,33333333333333;1,122;2,33333333333333;1,22133333333333;2;51;50;"2"
"280";47440;"2019-03-29 19:30:00";29;"Chievo";0;"Cagliari";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;3;2;1;0,858;1,056;0,615666666666667;0,333333333333333;0,847;0;1,21766666666667;0,333333333333333;2,166;3;14;30;"2"
"281";47494;"2019-03-30 19:30:00";29;"Sampdoria";1;"Milan";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;18;2;1;2,099;1,039;1,90233333333333;1;1,2925;3;1,53166666666667;2;1,53125;2,25;42;51;"1"
"282";47495;"2019-03-30 17:00:00";29;"Juventus";1;"Empoli";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;5;2;1;1,344;0,367;2,4085;3;0,416;0;0,8995;2,25;2,123;2,33333333333333;75;25;"1"
"283";47496;"2019-03-30 14:00:00";29;"Udinese";2;"Genoa";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;11;2;1;2,038;1,375;1,81366666666667;2,33333333333333;0,788666666666667;0,666666666666667;0,856;0;1,16666666666667;2,33333333333333;25;33;"1"
"284";47804;"2019-03-31 18:30:00";29;"Internazionale";0;"Lazio";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;23;2;1;1,538;1,6;1,3335;3;0,934333333333333;1,33333333333333;2,11925;1,75;1,45066666666667;3;53;45;"2"
"285";47805;"2019-03-31 16:00:00";29;"Bologna";2;"Sassuolo";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;9;2;1;2,033;0,712;1,985;1,33333333333333;0,728;0;1,479;1;0,89775;0,5;24;32;"1"
"286";47806;"2019-03-31 13:00:00";29;"Roma";1;"Napoli";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;8;2;1;1,986;2,64;1,4485;3;1,72066666666667;1,66666666666667;1,60925;1,5;2,057;1,33333333333333;47;60;"2"
"287";47807;"2019-03-31 13:00:00";29;"Frosinone";0;"SPAL";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;16;2;1;1,019;0,23;1,3835;0;0,731;0,333333333333333;0,7835;1;1,05966666666667;1;17;26;"2"
"288";47808;"2019-03-31 13:00:00";29;"Fiorentina";1;"Torino";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;7;2;1;2,458;0,454;0,975666666666667;1;0,6215;2;1,44733333333333;1;1,57275;2,25;37;44;"X"
"289";47809;"2019-03-31 10:30:00";29;"Parma";1;"Atalanta";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;2;2;1;0,989;3,889;0,804666666666667;1;1,5115;1,5;1,29466666666667;0,333333333333333;1,6115;1,75;33;45;"2"
"290";47833;"2019-04-02 19:00:00";30;"Cagliari";0;"Juventus";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;20;2;1;0,451;3,242;2,166;3;0,496333333333333;2;0,725666666666667;1;2,05366666666667;3;33;78;"2"
"291";47834;"2019-04-02 17:00:00";30;"Milan";1;"Udinese";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;24;2;1;2,038;1,375;1,24733333333333;2;0,856;0;1,208;2;2,01966666666667;3;51;28;"X"
"292";47852;"2019-04-03 19:00:00";30;"Roma";2;"Fiorentina";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;4;2;1;1,52;0,887;1,62766666666667;2;1,44733333333333;1;1,63533333333333;1;1,58133333333333;1;47;38;"X"
"293";47853;"2019-04-03 19:00:00";30;"Genoa";0;"Internazionale";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;22;2;1;0,452;2,362;1,16666666666667;2,33333333333333;2,19266666666667;1,33333333333333;0,793666666666667;0,333333333333333;1,40166666666667;2;33;53;"2"
"294";47854;"2019-04-03 19:00:00";30;"SPAL";1;"Lazio";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;23;2;1;1,145;0,51;1,05966666666667;1;1,077;1,33333333333333;0,467666666666667;1,33333333333333;1,45066666666667;3;29;48;"1"
"295";47855;"2019-04-03 19:00:00";30;"Frosinone";3;"Parma";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;21;2;1;1,956;2,022;1,262;0;1,29466666666667;0,333333333333333;0,708;0,333333333333333;0,979;1;17;33;"1"
"296";47856;"2019-04-03 19:00:00";30;"Torino";2;"Sampdoria";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;25;2;1;0,866;0,175;1,27733333333333;2;1,53166666666667;2;0,565666666666667;1,66666666666667;2,41866666666667;2;45;45;"1"
"297";47857;"2019-04-03 17:00:00";30;"Empoli";2;"Napoli";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;8;2;1;1,476;0,641;2,123;2,33333333333333;1,58966666666667;2,33333333333333;0,38;0;2,057;1,33333333333333;25;63;"1"
"298";47866;"2019-04-04 19:00:00";30;"Atalanta";4;"Bologna";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;27;2;1;1,576;1,129;1,45766666666667;1,33333333333333;1,479;1;2,304;2;2,21066666666667;2;48;27;"1"
"299";47867;"2019-04-04 17:00:00";30;"Sassuolo";4;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;26;2;1;2,161;1,466;1,05133333333333;0,666666666666667;1,21766666666667;0,333333333333333;0,722666666666667;0;0,528333333333333;0,333333333333333;32;14;"1"
"300";47934;"2019-04-06 18:30:00";31;"Sampdoria";0;"Roma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;19;2;1;1,319;1,658;2,41866666666667;2;1,63533333333333;1;1,269;2;1,54933333333333;1,33333333333333;45;48;"2"
"301";47935;"2019-04-06 16:00:00";31;"Juventus";2;"Milan";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;18;2;1;1,855;1,473;2,039;3;1,372;1,5;1,18275;2,25;1,445;1,75;81;52;"1"
"302";47936;"2019-04-06 13:00:00";31;"Parma";0;"Torino";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;7;2;1;0,76;0,856;0,979;1;0,666;2;1,833;0,333333333333333;1,1745;2,25;33;48;"X"
"303";47981;"2019-04-07 18:30:00";31;"Napoli";1;"Genoa";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;11;2;1;1,989;0,922;1,7865;1,5;0,793666666666667;0,333333333333333;1,3525;1,75;0,786666666666667;1,33333333333333;63;33;"X"
"304";47982;"2019-04-07 16:00:00";31;"Internazionale";0;"Atalanta";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;2;2;1;0,937;1,229;1,14;1,5;2,304;2;2,235;1,75;1,64566666666667;2,33333333333333;56;51;"X"
"305";47983;"2019-04-07 16:00:00";31;"Lazio";2;"Sassuolo";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;9;2;1;1,528;1,414;1,1535;3;0,7725;0;0,93525;1;1,32875;1,25;48;35;"X"
"306";47984;"2019-04-07 13:00:00";31;"Udinese";3;"Empoli";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;5;2;1;1,304;0,561;2,01966666666667;3;0,38;0;0,738;0,333333333333333;2,11266666666667;2,33333333333333;29;28;"1"
"307";47985;"2019-04-07 13:00:00";31;"Cagliari";2;"SPAL";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;16;2;1;2,32;1,311;1,57866666666667;2;0,467666666666667;1,33333333333333;0,725666666666667;1;0,986333333333333;2;33;32;"1"
"308";47986;"2019-04-07 10:30:00";31;"Fiorentina";0;"Frosinone";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;10;2;1;1,334;0,733;1,58133333333333;1;0,746;0,5;0,671;0,333333333333333;1,4355;0,75;39;20;"2"
"309";48002;"2019-04-08 18:30:00";31;"Bologna";3;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;26;2;1;3,101;0,672;2,21066666666667;2;1,111;0,333333333333333;1,06766666666667;1;0,528333333333333;0,333333333333333;27;14;"1"
"310";48085;"2019-04-13 18:30:00";32;"Milan";1;"Lazio";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;23;2;1;1,528;1,414;1,47333333333333;1,33333333333333;1,046;1,33333333333333;1,40566666666667;1;1,27833333333333;2,33333333333333;52;49;"1"
"311";48086;"2019-04-13 16:00:00";32;"Roma";1;"Udinese";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;24;2;1;1,304;0,561;1,54933333333333;1,33333333333333;0,738;0,333333333333333;1,421;1;2,02533333333333;3;51;32;"1"
"312";48087;"2019-04-13 13:00:00";32;"SPAL";2;"Juventus";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;20;2;1;0,983;0,525;0,986333333333333;2;1,37933333333333;2;0,569333333333333;1;1,97766666666667;3;32;84;"1"
"313";48135;"2019-04-14 18:30:00";32;"Frosinone";1;"Internazionale";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;22;2;1;0,789;3,705;1,36066666666667;1;2,45433333333333;2;0,741666666666667;1,33333333333333;1,07233333333333;1,33333333333333;23;57;"2"
"314";48136;"2019-04-14 16:00:00";32;"Chievo";1;"Napoli";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;8;2;1;0,172;1,458;0,5605;0;1,33366666666667;1,33333333333333;1,00125;0,25;1,854;1,33333333333333;14;64;"2"
"315";48137;"2019-04-14 13:00:00";32;"Fiorentina";0;"Bologna";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;27;2;1;0,792;0,145;1,52033333333333;0,666666666666667;1,06766666666667;1;0,671;0,333333333333333;2,82266666666667;3;39;30;"X"
"316";48138;"2019-04-14 13:00:00";32;"Sampdoria";2;"Genoa";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;11;2;1;2,469;0,737;1,78933333333333;1;0,964;0,333333333333333;1,269;2;0,786666666666667;1,33333333333333;45;34;"1"
"317";48139;"2019-04-14 13:00:00";32;"Sassuolo";0;"Parma";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;21;2;1;1,254;0,828;1,666;1,33333333333333;1,833;0,333333333333333;0,986333333333333;0,333333333333333;1,08466666666667;1,33333333333333;36;34;"X"
"318";48140;"2019-04-14 10:30:00";32;"Torino";1;"Cagliari";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;3;2;1;1,178;0,866;1,06333333333333;2;0,792;1,5;0,729333333333333;1,66666666666667;1,764;2,25;49;36;"X"
"319";48147;"2019-04-15 18:30:00";32;"Atalanta";0;"Empoli";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;5;2;1;5,063;0,22;1,64566666666667;2,33333333333333;0,373;0;2,33633333333333;2,33333333333333;2,11266666666667;2,33333333333333;52;28;"X"
"320";48152;"2019-04-17 17:00:00";25;"Lazio";2;"Udinese";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;24;2;1;2,146;1,23;1,533;2;0,69375;0,25;1,138;1;1,671;3;49;32;"1"
"321";48228;"2019-04-20 18:30:00";33;"Internazionale";1;"Roma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;19;2;1;1,604;0,528;1,07233333333333;1,33333333333333;1,6175;1,5;2,993;3;1,488;1,75;60;54;"X"
"322";48229;"2019-04-20 16:00:00";33;"Juventus";2;"Fiorentina";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;4;2;1;0,9;1,444;1,97766666666667;3;0,8005;0,5;1,359;1;1,33825;0,75;84;40;"1"
"323";48230;"2019-04-20 13:00:00";33;"Lazio";1;"Chievo";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;26;2;1;1,636;1,184;1,73733333333333;2,33333333333333;0,965333333333333;0,333333333333333;1,17466666666667;1;0,431;0;52;14;"2"
"324";48231;"2019-04-20 13:00:00";33;"Cagliari";1;"Frosinone";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;10;2;1;1,648;0,848;1,65833333333333;2;1,0325;1,5;0,816666666666667;1,33333333333333;1,21775;0,75;37;23;"1"
